tay,english,source,kindOf,dialect
"laqi co na ga, mnaki cami qalang Skikon, qaring co mqwas biro lga, mosa cami maki Girang la, ski mwani mqyanox cami cqa heci.","When we were young, our family lived in Skikun. After I started school, we moved to Yilan and have been living in the city ever since.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mqwas co raygako lga, mosa co tqbaq gaga qnxan na Tayal la, mica kbqon mo qabax mnanaq gaga na qnxan Genzoming.","After I went to college, I took a course on aboriginal culture and learned that the aboriginal people in Taiwan have various and rich cultures.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mica qa, ryax hngawan bagan ga, kingan ro qbsoyal mo mlikoy mosa cami mkan bnheci cqa qalang, smoya co calay tqbaq gaga na glox mo nanaq.","So this summer, my brother and I went back to our tribe to visit the elderly, hoping to understand the culture of our own ethnic group.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"ktalan mo bnheci qani ga spaton mpox kawas nya la, ana ga pisan hayi sening ktalan na.","The old man is already eighty years old, but he still looks like a middle-aged man.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"tkbaqan mo, baq kmayan ke nano qa hiya, bbaq ro hyoci calay knayan nya ke Tayal, baq kmayan ke kahat ro Troko ro ke Gipon oyi.","I asked him which languages he knew, and he was fluent in Atayal, as well as Hokkien, Truku and Japanese.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"tqbaqan mo loyi ga. mica kbaqon mo maha, baq tgaring llaqi na ga, tqbaq ke Gipon, kneril nya kahol Troko ro, mqbaq piyox kahat cqa ptyawan nya.","I asked him to find out that he learned Japanese when he was a child, his wife is an Truku, and he knows many Hokkien at work, so he can speak so many languages.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mkkayan cami ki bnheci qani ga, piyox wal nya pinqiyan kinbaqan na qmalop qani.","During our interview, the old man talked about a lot of traditional knowledge about hunting.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"ana myan ini kbaqi ciyan mong pinqiyan nya ga, wal myan halan ppsyasing ke pinqiyan nya, ana myan bleqon mong qa ke nya loyi.","Although we could’t fully understand it, we could record it on our cell phones and listen to it more.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"llaqi co na ga, ini mo kbaqi ciyan gaga na glox mo nanaq, mica mcayox co hayi son ma cqoliq co Tayal.","When I was young, I didn’t understand the culture of my ethnic group, and I was a little embarrassed that I was an aborigine.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"tqbaqan mo gaga qani lga, mqas co calay son ma Tayal, mnanaq ro straho mo ro ssyon mo calay inlongan.","The more I know, the more I feel that being a Tayal is unique and something to be proud of.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"gbyan kisa ga, mwah moyax qa swahi mo mlikoy la.",My younger brother is going home this evening.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mosa cami mes ngta cqa ptbesan qqaya, alan myan phapoy k'abi qa swahi mo mlikoy.",My grandma and I went to the market to buy chickens and prepared a delicious dinner for my younger brother.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"hmenas cami tbesan ramat lga, piyox blaq ro mica na hnbiyat qa ramat maki tbesan ramat qani.","We passed the vegetable stand, which had a lot of fresh green vegetables.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mnes cami ramat horenso, qosaw ro raykon.","We bought water spinach, yams and carrots.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan binah cyan tbes bway qa cqoliq maha, ""lbing calay onray ro qenam mo, bes cikay ga!""",The owner of the nearby fruit stand said: “My pineapples and peaches are very sweet. Buy some!”,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
mnes cami onray ro qenam ki yaki mo.,We bought pineapples and peaches.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"hmnas cami tbesan syam lga, kmayan qa tbes syam qa cqoliq maha, ""pbes so nano? msyam calay ngta myan coni, qotox pila nya ga tyogan qbhol.""","We passed the meat stall, and the boss said, “What do you want to buy? Today’s chickens are big and fat, and one is 300 NTD.”",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mnglon yaki maha hmet ciyan la, hali khway cikay pila nya son nya qa tbesan syam qaca.",Grandma thought it was too expensive and asked the boss if it could be cheaper.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan cqoliq tbes syam qaca cimang pila nya la, ini kbqi pbiyaq pila nya la.",But the boss said that it is already very cheap and cannot be reduced any further.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan binah qa cqoliq maha, ""owah mes qolih mo, cimam pila beson ro tyaba qa qolih mo qani.""","The boss next door said, come and buy my fish, my fish is big and cheap.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"pocing nya lga mnes cami ngta ro qolih, mosa cami moyax ro hpoyan myan qa ramat qani la.","In the end we bought chicken and fish, and went home to cook a table of food.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"bsyaq cami mna ro, mnkong qa kayal nya la.","After waiting for a long time, it was already dark.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mnwah renwa qa swahi mo mlikoy maha, ini cami qbaq mhngaw coni la, aky ski cqa babaw hngawan ryax ga, baq co mwah moyax la.",The younger brother called back and said that the army suddenly couldn’t take a vacation and would not be back until the next Sunday.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan yaki talagay nhapoy qani la, tapih qabax lpyong owah sqon mniq kosa.","Grandma said that she has cooked so much, so let’s eat together!",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mwah qabax qa lpyong ro, msqon cami mniq k'abi nhapoy ni yaki.",We invited friends and family to have a great dinner together.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"maki qotox seto mo Pasan lalo nya, mngi maray qqaya krryax qa hiya.","I have a classmate named Pasan, he often forgets to bring things.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mqwas cami biro ga, mosa ksiyox seto cqa enpit ccom ro brban qa hiya.","During class, he borrowed pencils, erasers or notebooks from his classmates.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"minqotox, mnxan ro mtyogan ga, ksyoxan myan qqaya hiya ha.","Once, twice, three times, everyone would lend him something.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"ana ga qotih calay kako nya la, ksiyoxan myan qqaya lga ini cami biqi loyi.",But he has a bad habit of often borrowing things but not returning them.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"pocing nya lga, ini myan siyay ksiyox qqaya hiya la.","In the end, no one wanted to borrow anything from him.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"minqotox ryax, mosa cami mcisan habax myan.","One day, we all went on an outing together.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"cka ryaniq na ga, akya mosa stanox qa Pasan qani. ana ga wal mngi maray ciligami qa Pasan la.","On the way, Pasan wanted to go to the bathroom, but he forgot to bring toilet paper.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"akya mosa ksiyox ciligami seto qa hiya, kmayan qabax naha, ini cami aray oyi.","He borrowed toilet paper from his classmates, but everyone told him that I didn’t bring them either.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mnkox ro mngilis qa Pasan qani la, myohong kmayan maha, cwa mamo ini ksyoxi ciligami kingan!","Pasan burst into tears. He said angrily, why don’t everyone lend me toilet paper!",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kyalon ni seto maha, cwa so ini aray nanaq, ana ga wal so myan ksyoxan qqaya ga, ini so calay biqi cami loyi!","The classmate told him, because you didn’t bring it yourself, and you wouldn’t return the things lent to you!",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kncyoxan nya mwah cami mqwas biro lga, mhyoboq tehoq pqwasan biro qa Pasan ro, sbiq cami nya qabax wal myan ksyoxan hiya qa qqaya la.","The next day at school, Pasan arrived at school early and returned everything he had borrowed from his classmates.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"nway son nya qabax seto ro, kyalon cami nya maha p'aray co nanaq qqaya babaw nya la, mhway cimo ro smwan cimo pksiyox qqaya kingan.","Pasan apologized to the students and said that he would definitely bring his own things in the future, and thanked the classmates for their willingness to lend him things before.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
yaba mo ga cqoliq na qmalop maki cqa qalang.,My dad is a hunter of the tribe.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"llaqi co na ga, mhngan mosa ttanox qa yaba ro mama mo, maray lalaw ro patos naha.","When I was little, my dad and uncle would go out at night with hunting knives and guns.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"tmma' lga, maray qbsinox naha mwah la.","At daybreak, they returned with their prey.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kroma ga biyok ro yapit, kroma oyi ga maki biyot oyi.","Sometimes it was a boar, sometimes a flying squirrel, and occasionally a pheasant.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"qsyoxan naha qa qbsinox maki cqa qalang ro, sbiq naha cqoliq oyi.",They would divide the prey at the entrance of the village and share it with the tribe.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"tkibox co yaba mo krryax, smoya co mglox mosa qmalop qa yaba.","Every time I quarreled with my father, I wanted to go hunting with my father.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan yaba maha, long cikay tyaba kawas so lga, rayaw miso la.",Dad said that he would take me with me when I grew up.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"baq smi mrosa kroma cqoliq oyi, sqbalay naha skakay, sqolo ro rangay.","The men of the tribe also trap their prey, making lasso traps and rock traps.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"bbaq calay smi skakay ro sqolo qa yaba mo, kmayan yaba maha, qani hiya ga pkiyap biyot hiya, akya bleqon ktayox toqi na qbsinox qani, ssyan ta cqa qnapan wahan na qbsinox qani.","My dad is very good at making lasso traps. Dad said that this is used to catch pheasants. We have to carefully observe the footprints of the prey, and the traps should be placed on the path of the prey.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"eta ta helax hayi mglox yaba mosa qmalop maha co, nyan co si tqbaq smi rosa krryax, maha cqani lga ini kinga baq ciliq rosa mo la.","In order to go hunting with adults as soon as possible, I practiced making traps every day, and soon my traps can really catch prey.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"ktalan co ni yaba mo lga, baq kmayan maha, babaw nya ga akya so bbaq calay qmalop na cqoliq.",Dad saw it and told me that I will be a very good hunter in the future.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"nyan co mrkyas ro tyaba kawas la, panan mo bhenox bneloq ro tlqi, mglox co yaba mo mosa qmalop.","Now that I have grown up, I carry my bow and arrows and go hunting with my father.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mwah cami moyax lga, sqasox myan cqoliq qabax cniliq myan qani.","When returning to the village, share the hunted prey with the tribe.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kmayan yaba, lanay ta showay knalo na otox bnheci ta, sbiq ta nya piyox na qbsinox qani.","Dad said, we want to thank the ancestors for their blessings, so that we have a lot of prey to harvest.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
coqi co mosa pinqwasan biro saniq coni.,I was late for school this morning.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"mnwah co pinqwasan ga, mingi co maray kabang bbiro.","When I was going to school, I forgot to bring my backpack.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
ana nano qnqaya ini co aray.,I didn't bring anything with me.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"t'arang mqwas ga, kingan ki glox mo ga sqon cami mktayax biro.","During class, I and my classmates read the textbook together.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"pcpngan pinqwasan ga, k'syoxon co nya ppbiro ro ccom qa glox mo.","During the exam, a classmate lent me a pen and an eraser.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"kyalon co nya sesiy maha, ""m_yoboq hayi mtoliq saniq babaw nya, ta mcoqi la!""","The teacher told me, Wake up earlier next time and don't be late again!""""",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"Silan cnlalo nya qa blaq na lpyong mo, hiya ga laqi na Tayal oyi.","My good friend’s name is Silan, and he is also an Tayal child.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
nyan cami glox mqwas biro qa qalang Skikon.,We study together in the Skikun tribe.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"sqon myan mong ke bnheci na tyaba kawas krryax, baq cami kmayal ke Tayal qabax.","We often listen to the elders telling stories together, and we both can speak the Tayal proficiently.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"hlawax co calay ro mqthoy co calay oyi, Silan hiya ga mrroq calay ro mhekang calay oyi.","I am tall and overweight, while Silan is short and thin.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"Silan hiya ga msona blaq mqyanox calay, siyan nya hiya qabax ta.","Silan is very energetic, and everyone likes him a lot.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"onrokay na pqwasan ryax coni, pqwasan ga rmorox knpiyox na pcpngan.","Today was the school's sports day, and the school organized many competitions.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"maki pcpngan na hmoloy qthoy gasil, klkah boro, mktlyong, ppiyoy, ro mo' slqi.","There were tug of war, soccer, running, dancing, and archery.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
mcpong co mktlyong.,I participated in the running competition.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"trang mktlyong co ga, mtakoy co la, piyox sramo ciyan ramo na tari mo la.","When I was running, I fell down, and my knees were bleeding.",FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
"ana ga mtoliq co, si co skora glasox mktlyong.",But I stood up and continued running forward.,FormosanBank/Corpora/ePark/XML/ep2_族語短文/Atayal/FourSeasons_Atayal.xml,standard,Four Seasons
