xnb,english,source,kindOf,dialect,row_type,split
te ko totapo.,I want to ride bike.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
te kaso tonomani marokorapʉ?.,What kind of animal would you want to ride?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Te ko tokaravong.,I want to ride a cow.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te kaso matonomani marokorapʉ.,What kind of animals do you want to hunt?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oronomani kamo pai'ici noo kaisisi mikong?.,What kind of wine do you use in the time of Mikong festival?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oronomanin moso marivorʉ'ʉ soa vonai.,What do you use to hit the snack?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
aranomani kaso ma'onong akoa?.,Why you have qurrels with me?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
aranomani kaso arakoracʉ?.,Why you got angry?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tenomani mima pai'ici? aparaka tina'an.,Why you drink? It hurts your body.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tenomanin moso sinatʉ.,Why you are using the book?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marinomani kaso?.,What do you use?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te ko marinomani?.,What shall I write?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Uronomani moso tomating na tatina.,What do you use to hung on the hook?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Tia oropaca tarisi momoontomating.,Use the rope to hung.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Kapenin moso apakoon tarakoka?.,How often do you feed the chicken?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Tia makapeen ngoain po'a oro?.,How often does he buy the meal?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Te kaso apakapeen akaoa apokosa Taipei?.,How often will you let me to the Taipei?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Te kaso makapeen apokosa akoa Taipei?.,How often will you let me to the Taipei?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te moso pakapenin akoa apokosa Taipei?.,How often will you let me go to Taipei?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Makapeen kaso apavici ngoain tarocong?.,How often will you make him bring the umbrella?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
kopeen kaso tammi?.,How often do you eat sweet potatoes?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Makopeen kaso can taniara tammi?.,How many times do you eat sweet potatoes a day?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia kopenin moso soa tammi can taniara?.,How often do you eat sweet potatoes a day?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Nikopeen kaso tammi?.,How many sweet potatoes have you eaten?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Nikopeen kaso can taniara tammi?.,How many times have you eaten the sweet potatoes a day?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
AVkarapeen kaso pai'ici?.,How often do you drink the wine?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te moso karapenin soa pai'ici?.,How often will you drink the wine?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te moso 'oropenin tanoko mima pai'ici.,How often will you use the bowl to drink wine?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te kaso topeen toparaa?.,How many times will you ride?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
te kaso tomapeen toparaa?.,How often will you ride (the scooter)?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oropenin moso soa toko 'oropaca?.,How often do you use the hoe?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
te kaso arapeen arakoracʉ?.,How often will you get angry?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Niarapeen kaso arakoracʉ.,How many times have you got angry?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Tia pirapeen kaso sovong kitana?.,How often will you allocate (these things) to us?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia pirapeen 'angai sovong kitana?.,How often will 'angai allocate to us?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
nipirapeen ngoain sovong manman?.,How many times has he allocated (theses things) to kids?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Nimakapeen kaso mo'ona nesoa mova Pani.,How many times have you taken to give the things to Pani there?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia sepeen soa 'angai?.,How many days will 'angai live here?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Siapeen moso soa taniara?.,How many days will you take to live here?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Openin moso soa rʉmʉra'omo'oma moso mokosapotokikio.,How often will you go to the mountain/ your field to work?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Tia arapeen kaso?.,How many times will you run?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te kaso matipeen maca'ʉ vʉnai tomating?.,How often will you grip the snack to hang it on?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te moso patipenin vʉnai maca'ʉ tomating.,How often will you take the snack to hang it on.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
maca'ʉ kaso vʉnai tomating.,Take and hang that snack.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Kanano soa Pani?.,Where does Pani live?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Kanano soa tanasa moso?.,Where do you live?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
'esi nano soa vantoko?.,Where is the money?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
makanano soa Pani?.,How is Pani?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
makanano kaso oioara?.,How do you climb?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Te ko tonanoin toparaa tanasa mocaca.,Which car shall I get on?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te mako 'oronanoin soa tapi?.,Which basket shall I use?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Te ko 'oronano tapi?.,Where do I use the basket?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Vanai ko 'oropaca masinaang sii Pani neco'o Pani.,I used red becasue of Pani. Pani assigned.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te kaso arapana'ʉ nano?.,Where did you get angry?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te moso poon naan mova soa Pani.,Where will you be to give Pani the thing?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ʉsʉ'ʉnaan?.,Where to put?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ʉsʉ'ʉnaan soa tapi?.,Where to put the basket?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
ʉsʉ'ʉnanoin soa tapi?.,Which place to put the basket?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
Monano kaso?.,Where are you going?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te ko marinano maritapasʉ?.,Where shall I draw the picture?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
Te mako ʉsʉ'ʉnaan marisinatʉ?.,Where will I write?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Neritapasan co mako tapasʉ.,I have finished my drawing,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'esi nano neritapasʉ moso tapasʉ.,Where will you draw the picture on?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Te ko matinano maca'ʉ manasi manatoro?.,Which part of the cliff shall I grip so that I can be firm?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Nimatinanoin kaso?.,Which part have you gripped?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Nimatinanoin kaso maca'ʉ ramisi karo?.,Which tree of the place have you gripped?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Nimo'ona kaso naan me'enaan.,'Where did you stay before?',Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'enano kaso masin?.,Where are you now?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
'esi nano toona moso masin?.,Where do you live?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai tia comacʉ'ʉra mano poe'i Uva na Namasia.,"To see the children, Uva comes back to Namasia.",Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai tia 'apacangcangarʉ Pi'i 'otori mataa paracani Pani.,"To make Pi'i happy, Pani dances and sings.",Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai macangcaangrʉ Pori sii nikamanoomano Na'o.,"Because Na'u gave birth to child, Pani was happy.",Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai vavoro soa 'Avia mosovakʉrʉ.,'Avia gets hurt because of the wild boar.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai varanvana soa Uva macangcangarʉ.,Uva is happy because of the rainbow.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai iko takacicin tomatapini tikoro.,'I weave clothes for myself.',Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
vanai Na'o ngoain takacicin tomatapini tikoro.,Na'u weaves clothes for herself.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanaia iikaso takacicin pacʉpʉcʉpʉngʉ.,think for yourself!,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
takaciicina kaso pacʉpʉcʉpʉngʉ.,You think by yourself!,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanaia ikoa mara canomo.,Take the water for me!,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
maraa canomo.,Take the water!,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Pani soa sikoracʉ coma.,The father gets angry because of Pani.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vanai pani arakoracʉ camo.,The father gets angry because of Pani.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
sevoa coma mano soa vaantoko.,The money is what the father gives the child.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
moov a coma vaantoko na mano.,The father gives the child money.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia vʉʉn mano soa vaantoko.,The money is to give to the child.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia vʉʉn vaantoko soa mano.,is to give the child money.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
soa nonomaan isi ia sevoa pani na kitana.,The thing is what Pani gives to everyone.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
sevoa pani soa nonomaan isi na kitana.,Pani gives this thing to everyone.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oroopaca ko tarisi momʉnʉ sinatʉ.,I use the rope to bind the book.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
siatʉnʉ kee karo soa kakaamarʉ.,The sickle is what he uses to hack the tree.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oroopaca ngoain kakaamarʉ mangʉtʉnʉ karo.,He uses the sickle to hack the tree.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
siakʉnʉ Uva 'oro soa 'arating.,The chopsticks are what Uva uses to eat rice.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
separa Pori soa toparaa karo.,The ladder is what Pori uses to climb up the tree.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
poiri Uva soa Na'o komakoro civo'o.,Na'u harvest bamboo sprouts for Uva.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia moranʉ coma na Uva po'ocipi.,The father will cook for Uva.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'apatioma nanakʉ isa ocani sinitʉ na saronai isa.,That girl passes a piece of paper to that boy.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tia atoima tacao mako mari.,My dog will catch the ball.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomateni Uva ocani vakatʉ na 'avia.,Uva tosses a watermelon to 'Avia.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomateni Uva na 'avia ocani mari.,Uva tosses a ball to 'Avia.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
aranai Uva na 'avia tomateni ocani mari.,Uva tosses a ball from 'Avia.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomateni coma ocani tapi na Pani.,The father throws a basket to Pani.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
niai'i co Pani tapining na Pori.,Pani returned the dagger to Pori.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ne'i co kara Pani tapining na Pori.,Dose Pani return the dagger to Pori?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ne'i co kara moso tapining na Pani.,Do you return the dagger to Pani?,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
te mako ai'iin na Na'o pania.,I'll return the bottle to Na'u.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te ko tomatootoro Pi'i kari isi.,I'll teach Pi'I this word.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te ko tomatootoro kasoa.,I will tell you.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomatootoro Pani na mano kari kanakanavo.,Pani teaches children Kanakanavu.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mamaan ko kiatootoro.,I like to learn.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te ko kiatootoro na coma aracakanʉ.,I will learn to hunt from the father.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tomatootoro Uva na Na'o momʉkʉ tamni.,Uva teaches Na'u to roast sweet potatoes.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
kiatootoro Na'o na Uva momʉkʉ tamni.,Na'u learns to roast sweet potatoes from Uva.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tinitootoro co mako Pi'i kari isi.,I has told Pi'i this news.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
te mako totoroʉn Pi'i kari isi.,I'll tell Pi'i this news.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomatootoro tamo na Uva ocani 'ʉna.,The grandmother tells Uva a story.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nikianai Mo'o na Pori mara canomo moov a na Pani.,Mu'u took water from Pori to Pani.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
moov a cina na Na'o tapining 'apaa'ora natʉngʉ.,The mother gives a chopper to Na'u for her to chop vegetables.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nipo'a Pori 'ʉnai moov a Pani 'apamʉkʉ vina'ʉ.,Pori sold the field to Pani for him to grow millet.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nipo'a Pori 'ʉnai moov a Pani momʉkʉ vina'ʉ.,Pori bought the field for Pani to grow millet.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nipo'a Pani na Na'o ranʉngʉ tapa 'apakamanʉngʉ cavo.,Pani sold shell ginger leaves to Na'u for her to make rice dumplings.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'apasorove Pi'i vaantoko 'aparisinatʉ Pani.,Pi'i lends money to Pani for him to study.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
nipasorove Pani soa Pori tatarʉ 'apatasa'ai.,Pani lent the bed to Pori for him to lie on.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
somasorove 'Avia na Pani tikoro matikoro.,'Avia borrows clothes from Pani to wear.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
somasorove 'Avia na Pani tikiro 'apatikoro Pa'ʉ.,'Avia borrows clothes from Pani for Pa'ʉ to wear.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
somasorove Na'o na Uva taarisi 'apapo'ocipi cina camai.,Na'u borrows pot from Uva for the mother to cook the vegetables.,Formosan-NTU/Final_XML/Sentences/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
