trv,english,source,kindOf,dialect,row_type,split
Khno so kngkawas ka saya da?,How old are you?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mngari kmxalan mspac kngkawas mo da.,I'm 98 years old.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Risaw so balay.,You're so young.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Uxay wah! Rodan ko bay da.,No! I'm already very old.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kndadax so ino?,Where are you from?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kndadax ko alang Trowan.,I'm from the alang Truwan Deer Bay tribe.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Sediq ori ka qridin so?,Is your wife also a Sedek?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Uxay, Bonon ka hiya.","No, she's a Bunun.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mkla so rmngaw kari kino?,What languages do you speak?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Mkla ko rmngaw kari Sediq Toda mi kari Seejiq Troko mi kari Seediq Tgdaya.,I will speak the Seddiac Dutta and the Seddiac Telugu and the Seddiac Telugu Daya.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mqaras ko balay malo pssiling sonan ka diyax saya, brahaw so balay oda snrno qori waya psaniq omadok haw?","It's a pleasure to interview you today, can you talk about the taboo of hunting?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Iyaq. Risaw ko cida pa kntto ko mosa omadok kddiyax.,Yes. I used to go hunting in the mountains when I was young.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mhoway so balay, laway bay knmalo ka tnsanan so diyax saya.","Thank you, what you taught me today was really great.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Balay bay balay ka rnngaw mo kari, lnotoc hniti snrnowan kari rodan cbiyaw.","All that I say is true, the sayings of my ancestors.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Moda hini ka pprngawan ta. Mhoway so balay snrnowan so kari.,That's all for today's interview. Thank you very much for sharing with us.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Ini hoya, oda ta pprngaw babaw dongan.","You're welcome, let's talk again.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mosa ko da, so mpqbahang oo bay klowanan snrnowan kari ka ndoray dongan.",I'm going to leave now and look forward to hearing more stories next time.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Iyaq wah! Thoway mosa.,Okay! Please take care.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Sndamac so balay, mpbari so mano?","Hello, what are you looking for?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mpbari ko kingal mmahan pngerah.,I want to buy a cup.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Mpbari ko kingal bonoh.,I want to buy a hat.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mpbari ko kopo, niqan ka sbari namo?","I want to buy a cup, do you sell them?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Niqan, piya ka briyon so?","Yes, how many do you want to buy?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Niqan sbiki ka bingro namo?,Do you sell betel nut?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Uka, ini nami pbari sbiki.","No, we don't sell betel nut.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mari ko bowax payay.,I want to buy rice.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Piya loboy ka briyon so?,How many packs do you want to buy?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Bqani ko toro loboy.,Give me three packs.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Mbari ko bonga.,I want to buy sweet potatoes.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wada qdiyon pbari ka bonga da.,All the sweet potatoes are sold out.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mpbari ko dha rosoq abora.,I want to buy two bottles of oil.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Msngari nami kingal balay rosoq da.,We only have one bottle left.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
Hay ko dmayaw mari balong.,Go buy me eggs.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Khno toting ka briyon so?,How many pounds do you want to buy?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Khno cnhdilan toting ka briyon so balong?,How many pounds of eggs do you want to buy?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Mbari ko dha toting.,I want to buy two catties.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mbari ko dha bnkiyan neygi.,I want to buy two green onions.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Msngari toro bnkiyan, sboway miso kana da!","There are three left, all for you!",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Khno hbangan briyan ka kingal loboy bowax payay niyi?,How much is this bag of rice?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kingal loboy o dha kbkoy klaboy.,$200 for a pack.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kana baray o mposal kingal krtan pila, ana mposal krtan pila da baka da.","The total is $21, just count $20.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Hini pa mngari kmxalan rima krtan pila.,Here's $95.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mpbari ko tikoh dongan, dhqon kbkoy klaboy.","I'll buy some more, and make up 100 yuan.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kana balay o rima kbkoy klaboy mi maxal krtan pila.,All $510.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Ngali ko smpo rima kbkoy klaboy haw?,"Count me in for $500, okay?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Scoqi mkray ka niyi da, malo sbari mhnok hari?","It's too expensive, can you make it cheaper?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Naqah, mhnok balay ka niyi da.","No, this is already very cheap.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Mangal ko kingal lnbowan pingkan niyi.,I want this packet of cookies.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mtorol krtan pila ka emo ni, mbari so mano nina ho?","$30 for the cookies, anything else you need?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Malo ko knbarox hbangan sonan?,Can I borrow money from you?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Malo wah! Khno ka ddiyon so?,Yes! How much do you need?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Cnhongi ko madas hbangan da, malo ko knbarox hbangan so?","I forgot to bring money, can I borrow money from you?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Ini ko adas hbangan ori wah!,I don't have any money either!,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Cnhongi ko madas pila da, malo ko knbarox pila so?","I forgot to bring money, can I borrow money from you?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Uxay ko, ini so brnahi moway knan ka knbrxan so cndoray na.","No, you haven't paid me back the money you borrowed last time.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Malo ko knbarox lokos so?,Can I borrow your clothes?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Iyaq, ngali nanaq.","Well, you take it yourself.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Malo ko knbarox patas so?,Can I borrow your book?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wada mo kbrxan Tiwas Pawan da.,I lent it to Tiwas Pawan.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kbrxi ko ddeyngsya so haw?,"Can I borrow your bicycle, please?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Iyaq, binaw brnahi ko hmadoc koson dongan.","Okay, but you have to give it back to me tomorrow.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Qmoyox da, ini ko adas trasi, kbrxi ko trasi haw?","It's raining, I don't have an umbrella, can you lend me your umbrella?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kingal balay ka trasi mo, psopo ta dmowi pa!","I only have an umbrella, let's stick together!",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Niyi ka patas knbrxan miso cndoray, sbrahon miso moway.","This is the book you borrowed from me last time, I give it back to you.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Smatang so mita mmnno patas na? Malo so srngaw knan kana.,What else do you want to read? You can tell me anything.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
So knowan ka brnahon miso moway hbangan?,When do I have to pay you back?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Ini hoya, pprngaw ta niqan so hbangan nxal da.","It doesn't matter, you can talk about it when you have money.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Tbrnahon so moway knowan ka hbangan mo?,When are you going to pay me back?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Tbrnahon miso moway koson.,I'll return it to you tomorrow.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Tbrnahon so moway knowan ka patas mo?,When are you going to return my book?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
Uxay miso tbrnahon moway ciwa dpa?,Didn't I return it to you yesterday?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Knbrxan so na Korak Tanah ka impico niyi?,Did Kurak Tanah lend you this pen?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Iyaq, knbrxan ko na saya.","Yes, I borrowed it from him today.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Knbarox so Bawah Harong ka impico niyi?,Did you borrow this pen from Bawah Harung?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Uxay, bnari bobo mo ka niyi.","No, this is what my mom bought.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Uka timo da, osa knbarox Komo Nawi tikoh han.","We are out of salt, let's borrow some from Kumu Nawi.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Iyaq, sani mo knbarox han.","Well, I'll go borrow it first.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Plwani ka Trmi Pohok, so ko na brnahon moway ka hbangan mo.",Go tell Trmi Puhuk to return my money.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Khno ka wada so na kbrxan hbangan?,How much does she owe you?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mosa so ino?,Where are you going?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mosa ko qnpahan mo mhoma sama.,I'm going to plant vegetables in the garden.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wa so hmoya?,What are you doing?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kari bay ka spriq da, wiso ko tmatak, mosa ko cmoyoq qsiya ka kiya hari dongan.","There's too much grass, I'm cutting it, I'll have to water it later.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Dyawi ko mangal kaol mi aoc haw?,"Will you get my scythes and hoes, please?",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wa so pniqon ino?,Where did you put it?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wa mo pniqon siyaw labah.,Put it next to the plow rake.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mnhdo so tmabol da?,Did you turn over the soil?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Nhana ko tmabol, kiya hari da o rmhak rhak da.","I just turned over the soil, and so on to sow seeds.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Malo sqton ka pnhoma so sama da?,Are your vegetables ready to be harvested?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Malo sanan smqic ka tmana hini da, naqah sqton ka sama Watan way na.","The cabbage here is ready to be harvested, but the Showa grass there is not yet ready to be harvested.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Ibah! Laway bay ka bonga knriyan so.,Wow! You dug up so many gourds.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Dyani ko posa rpon binaw haw?,Will you help me with the barn?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wa namo hmoya?,What are you doing?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Wiso nami pkadi qmraq qcorox.,We're releasing fishing nets to catch fish.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kari bay ka qcorox hini?,Are there many fish here?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Oo balay ka qcorox qnrapan nami wa ckcka kobo qcorox.,The fish basket has been full of fish.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Hmoya so mnchaya qmraq qcorox kddiyax ka iso?,How do you usually catch fish?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Dmowi ko raqic qcorox meytaq qcorox ka yako.,I shoot fish with a spear.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Dmowi so bodi mosa omadok?,Do you know how to hunt with a bow and arrow?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kntto ko posa wasil snoyok qmraq ccamac ka yako, mncowil ko madas poniq mi holing omadok ori.","I usually catch my prey with a trap, but occasionally I hunt with a gun and a dog.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Elo ndanan boyak ka niyi.,This is the road the boar took.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Ma so mkla?,How do you know?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Dapin boyak ka niyi, kiya ka elo ddaon boyak ka niyi.","These are the footprints of the boar, so this is the path the boar took.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Knllo ta mosa qmita dorang so bay wada tdiyan camac da.,"Go and see our trap, for it seems that we have caught our prey.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Ma so klaon?,How do you know?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
So bay wa smknox ka holing da. Snoli ta mosa nhari.,The dog seems to have smelled it. Let's follow them.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mano ka wiso namo smlon saya?,What are you working on?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Dangar tasil ka ni, sqraq qolic kiya.","This is a stone trap, used to catch rats.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Mano ka pnsanan so hiya?,What is that thing you put there?,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Wasil snoyok ka tdiyan papak ccamac, ddiyon nami mangal pada.","It was a leg-rigged rope trap, and we used it to catch Shankiang.",Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Qrason balay ka Utox Tmninon snblayaq tnan, pndongos oo balay ka nangal ta ccamac.",We thank the God of Weaving for blessing us with a great harvest today.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Balay kiya! Dsanay ta alang tblayaq msopo msaso ka malo hay!,Yeah! It's good that we're bringing it back to the tribe to share!,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Yako mptosa saya pa tsanon mako kari Sediq hmoya mchaya rmngaw ka ccamac.,I will teach everyone all kinds of animals in 3S3T language today.,Formosan-ePark/Final_XML/ep2_情境族語/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
