sxr,english,source,kindOf,dialect,row_type,split
molikihli omaroamia sapahlʉ Paolina mosa tapakia.,Piacʉ goes to church by bicycle.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
motatongoso o i likihli moamasahli mosa ariatʉkʉrana?,Do you go to school by MRT?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"ko, motatongoso ako likihli kikoco mosa ariatʉkʉrana.","No, I go to school by bus.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
molikihli omaroamia sapahli o i mosa ariatʉkʉrana?,Do you go to school by bicycle?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"a'ʉ, molikihli omaroamia sapahlʉna ako mosa ariatʉkʉrana.","Yes, I go to school by bicycle.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
motatongosa o i likihli hlovo'o mosa Takao?,Do you go to Kaohsiung by High Speed Rail?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"a'ʉ, motatongosa ako likihli hlovo'o mosa Takao.","Yes, I go to Kaohsiung by High Speed Rail.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
motatongosa o likihli apohlo ahla motatongoso miapihlihli salia mosa Taito?,Are you going to Taitung by train or by plane?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"motatongosa ako salia miapihlihli, motatongosa salia miapihlihli mataingalʉ maliahlʉ likihli apohlo.",I will take the plane because it is faster than the train.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mosa tapakia motatongoso a o likihli kikoco ahla moalikihli?,Are you going to drive to the church or take the bus?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"moalikihli ako mosa tapakia, moalikihli mataingalʉ talakiahlʉ motatongosa likihli kikoco.",I will drive to the church because it is more convenient than the bus.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
masahli i i'a'ana tarʉtatʉkʉhlʉ pahlivinga aatʉ salia mo?,Is the market close to your house?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"koasahli, riani ko molikihli omaro 'orai mosa i'a'ana tarʉtatʉkʉhlʉ pahlivinga.","No, it is not, so I always ride the motorcycle to the market.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
masahli i aihlana aatʉ ariatʉkʉranana?,Is the post office close to the school?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"tam masahli, miongo maci mosasala.","Yes, it is within walking distance.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
masahli i tai'a'ana aatʉ parana otatongosa likihli?,Is the restaurant close to the station?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"kipohlo otatongosa likihli, mosasala mʉlʉngʉsʉ takʉmʉnʉ olima otoataposana miongo co.",It only takes five minutes after you walk out of the station.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maro i pasamia o arinani?,Are you available today?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
aonini co?,What is the matter?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlatomoa ko takoliliongo ihlao.,I would like to visit you.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maro ko ta'iara arinani koako ma salia. mongahlʉ mao ari.,I am out today. How about another day?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla maro i pasamia o matata? mosa ko okikirimi ihlao kʉlʉpʉngʉ mahlipapo.,"Then, are you available tomorrow? I'll visit you tomorrow afternoon.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"acahli, ma ko salia popapalo ihlao.","Sure, I will wait for you at home.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
pakisoahlai toahlʉ ko i somasohlatʉ? hlatomoa ko somasohlatʉ.,Would you mind if I do the voice recording? I would like to keep a record.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
a'ʉ! kopipahlomiamia.,Sure! No problem.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
acahli i pia'ahlingo?,Would you mind if I do the video recording?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"takoliacʉ ako komita oka'a hlimaihlʉmʉhlʉmʉ risakʉ mʉmʉa, sianata.","No, I am plain and the warehouse hasn't been tidied up yet.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla iatʉhlʉngʉ a ko pia'ahlingo,Then I will just take photos.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
sianata pia'ahlingo mʉmʉa.,No photographing either.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"kopipahlomiamia, ngasa hlatomoa kiahlahlamo a o?",You are welcome. What would you like to know?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakisoahlai akoisa alamoro ngasa ta'iarao?,What do you do when you are young?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"hlipi'aomo ako kiariari, hla malilʉpʉngʉ co ako ta'iara kani'i.",I was a police officer but I am retired now.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla maro i ta'iarao kani'i?,"Then, are you working at the moment?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mako ariatʉkʉrana tako'i'iarʉ.,I am working at school.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakisoahlai maroaro i mamaini o miararoma mʉmʉa?,Do your kids live in the tribe too?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"ko, maroaro mamaini ko ikatomahlana.","No, my kids are all living in the city.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla maroaro o i takacicihli?,"Then, do you live by yourself?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"omopangʉ ko mana cacihli tasao hla ocani ahlamʉ, ihlaisa ia ocani pihlingi ko mʉmʉa.",I also keep a dog and a bird. They are my family.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"omopangʉ ko cacihli ngiao mʉmʉa, maro koli'i poalaʉvʉ koco mialala.",I have a cat too. I won't get bored with the company of my pet.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakisoahlai ako ihlao aosikan palisiaisa mʉrʉcʉkana.,I would like to ask you about the taboos of hunting.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"koatomohloa acahliako, hla ocanika toahlʉ omalivalʉ rianʉ aliavali ako ihlao.","I don't know much about that, but I will tell you everything I know.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maro i ngasa palisia amo vooro mʉrʉcʉka?,Do you have any taboos about hunting weapons?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
koacahli a pititopo ahlaina vooro mo mʉrʉcʉka.,Our hunting weapons are untouchable to women.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla acahli i ahlaina mosa mʉrʉcʉka mʉmʉa?,"Then, can women go hunting together?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"koacahli, koacahli ahlaina mʉrʉcʉka mʉmʉa.","No, women cannot go hunting either.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"Hlakota'i, oka'a co a mapaci salia, co po'a.","Hlakuta'i, our home is out of rice wine, please go and buy some.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"koiatʉhlʉngʉ ocani talangahlʉ, mongahlʉ mosa po'a osoa talangahlʉ poaili.","One bottle is not enough for me, go and buy two more back.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"po'a ko mapaci, maro amo i i'a'a?",I am looking for rice wine. Do you have any rice wine?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"maro, tainini tomoa po'a o?",Yes! How many bottles do you need?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"po'a ko osoa talangahlʉ, tomoamana po'a ocani cavo ʉvʉraʉ.",I want two bottles and a pack of rice.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"ma naani a ʉvʉraʉ, maromana i misaini?","Here is the rice, what else do you need?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"po'a ko mana 'asarʉ, maro amo i?","I want some eggs too, do you have some?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
mikoco co a mo 'asarʉ.,We are out of eggs.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tomoa ko po'a tikoro.,I want to buy some clothes.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
misaini sapi hlatomo o po'a?,What kind of clothes do you like?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tomoa ko po'a tapongo manitʉkʉ tikoro.,I want to buy the clothes with short sleeves.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
aonini a matavohlio kani'ina?,How about this red one?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maro i tapaʉ osomanʉ?,Do you have another color?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maromana mo mapohli hla valacoko.,We have white and blue ones too.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ovora ihlako ocani tikoro valacoko.,Please give me the clothes in blue.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
Hlakota'i inihliangahli co a kicovanana? sikoatitipa o i?,"Hlakuta'i, where have you been just now? Did you go exercising?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"ko, tomalʉlʉvʉ tamoko i'a'a hlatʉngʉ.","No, I went grocery shopping for my grandma.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"aonaniiao, maro i pasamia o rovana, tomoa i koalʉsʉ ko oomo ooro.",No wonder! Are you available at night? Would you like to have a meal with me?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"koacahli, tomoa ko mosa po'a tikoro.","No, I want to buy some clothes.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
hla molʉvʉ ko ihlao mosa.,"Then, I will go with you.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"mavacangi o, pakisoahlai tainini a vahlitoko hlatʉngʉ kani'ina?","Hello, how much is this bunch of vegetables?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ocani lʉmʉhlana hlatʉngʉna ia mapoahlʉ vahlitoko ahlamʉ.,The vegetables are $20 for a bunch.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
tainini a vahlitoko mairangʉ kani'ina?,How much are these sweet potatoes?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ocani tingatinga mairangʉ ia matolohlo vahlitoko ahlamʉ.,Thirty dollars for a pound.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ovora ihlako osoa lʉmʉhlana hlatʉngʉ hla ocani tingatinga mairangʉ.,Please give me two bunches of vegetables and a pound of sweet potatoes.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"Vintia asapo co ako mahlava siasohlatʉ, acahli o i paohli ihlako?","Vintia, I forgot to bring my pen. Can you lend me one?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"oka'a ko mʉmʉa, Apʉisa kani'ina.",I don't have one either. This is Apʉ's.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"hla acahli i paohli ako mo'alivatʉ, makacani ako apoaili ihlao.",Can you lend me the pen for a second? I will return to you immediately.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"a'ʉ, alʉmao.","Sure, take it.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
"'ʉ'ʉraisa, tomalʉlʉvʉako sia'ʉ'ʉraisa mʉmʉa Apʉna.",Thank you and thank Apʉ for me.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tomoa i misaini?,May I help you?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tomoa ko apoaili osoa tʉpʉhlana sohlatʉ kani'ina.,I want to return these two books.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"a'ʉ, maromana i misaini?",No problem and what else do you need?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tomoa ko mana omohli otolo tʉpʉhlana sohlatʉ kani'ina.,I would like to borrow these three books.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"toahlisa co, atʉhlʉngʉ alʉ apoaili otolo ari molavaʉ.",Sure and remember to return them after three days.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
konao apoaili siasamoso ko.,You haven't returned me the eraser.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
apoaili co ako kiira.,I returned it yesterday.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tiaraisa maroka co siasamoso ko.,"Then, why is my eraser missing?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ko o i omohli co a Vintia.,Did you lend it to Vintia?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
koako acahlia. mosa ko pakisoahlai kana'ana.,I don't know. I will go and ask her.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
moaloalo omohli ihlao siasamoso ko.,I will lend you my eraser first.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
Apʉ paritatʉpʉhla kani'i hliomohli i Vintia ihlao?,"Apʉ, did Vintia lend you this coat?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ko hlipo'a inako ovora ihlako kani'i.,"No, my mom bought it for me.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maraiahlʉ paritatʉpʉhlaisa Vintiana ihlao.,Vintia's coat is the same as yours.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"malicʉcʉ a paritatʉpʉhla isa, koparaiahlʉ tapaʉ a mo.","His coat is black, so our colors are different.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"Apʉ, hliomohli i vahlitoko Vintiana ihlao?","Apʉ, did you borrow money from Vintia?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"maro, mairahlo ko apoaili isana arinani, asapo co ko mahlava vahlitoko.","Yes, I was supposed to return to him today, but I forgot to bring the money.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hla cohlaomangi o apoaili?,"Then, when will you return the money?",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
apoaili isana ko matata,I will return to him tomorrow.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"a'ʉ, tomalʉlʉvi ako ihlao kihlamohlamo Vintiana.","Okay, I will tell Vintia for you.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"tomoa matisangalʉ talovoco mairahlo omaromia takingi, 'ikarʉna ia mairahlo aroamia tiloo matiasangalʉ, takomaco aonani.",It is correct to catch mice through rangay and catch bamboo partridges through qjiulang.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"osoanganai aonani, takʉsapo co a ko! osoangana ko kopatiakʉhla.",No wonder! I am mistaken and that's why I cannot catch any of them.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mongahlʉ ako tomototoro ihlao tomamahlʉngʉ osoa ngahlana ringai.,Then I will teach you how to set up these two traps.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
a'ʉ! tam mavacangʉ! aonani ia macahlia ako matiasangalʉ co a koli'i cocoari.,Great! I will be able to catch the prey in the future.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"mʉlʉngʉsʉ angatʉ co a sʉsʉngʉ hlipatoaiiailia, mosa o risakʉ omala kakamalʉ, mosa mo hlipatoaiiailia.",The grass in the fields is too tall. Go to the warehouse to take the sickle and let's go to the fields.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
iko ninao a kakamalʉ?,Where are the sickles?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"ma patʉkʉ parangahlʉ, poaroma o risakʉna ia taratʉahlʉ co.",It is next to the round basket. You will see it when you enter the warehouse.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
"maiatohlohlo omala, kokia patahlivo. tam mavarʉvarʉ a kakamalʉna.",Be careful and don't get hurt. The sickle is very sharp.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kokia romakoa ringai ko!,Don't step on my trap!,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maninao ringai o?,Where is your trap?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ma kalahlapa palongo kio'o ringai ko.,My trap is under that tree.,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tiarao atʉhlʉngʉ?,How do you remember?,Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
"ma ko nani patacokahlangʉ, macahlia ko maninao ringai ko.","I make a mark here, so I know where my trap is.",Formosan-ePark/Final_XML/ep2_情境族語/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
