tao,english,source,kindOf,dialect,row_type,split
"ka meywalam si marow, mangey ko jimo si makoyab.","Then, are you available tomorrow? I'll visit you tomorrow afternoon.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"noon, nanalahen ko imo do vahey namen.","Sure, I will wait for you at home.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
manngo! apyakapatoong ko sya? ta ko manakem a ya ciloon.,Would you mind if I do the voice recording? I would like to keep a record.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
apya! abokaratan na.,Sure! No problem.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
apya sivan ko?,Would you mind if I do the video recording?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko malahet a citahen. taosya.,"No, I am plain and the warehouse hasn't been tidied up yet.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ka siva ko jya.,Then I will just take photos.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
jimonivai.,No photographing either.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ayoi mo kapya jyaken amapacici jimo.,Thank you for accepting the interview.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"apya, ikongo o mo ipanahes?",You are welcome. What would you like to know?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"no kalavayomo am, ikongo minavazey mo?",What do you do when you are young?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"minamey kalsong ko, am kona ni omhat.",I was a police officer but I am retired now.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ya mya so vazey mo siciaikoa ya?,"Then, are you working at the moment?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko mya do peyvatvatkan ayameyvazey.,I am working at school.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yamya o anakmo do ilinyo?,Do your kids live in the tribe too?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"beken, yamyan o anak ko do tose aya meyvahey.","No, my kids are all living in the city.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ka sa ka tao aya meyvahey?,"Then, do you live by yourself?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya myan so ino ko kano lapik, yak mey anak ko.",I also keep a dog and a bird. They are my family.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya myan so koza ko, ya myan so o mow malalam ya ko jya menengi.",I have a cat too. I won't get bored with the company of my pet.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko i panahes jimo. o makanyow do manakep so omowmalalam.,I would like to ask you about the taboos of hunting.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya pereh ko katenngan, am ciaha ta tovisan ko imo.","I don't know much about that, but I will tell you everything I know.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
a myan so makanyow do rayon?,Do you have any taboos during the flying fish season?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"noon, a myan so makanyow. malotoy am jyangey do vahey no amyan so tatala.","Yes, we have a taboo during the flying fish season. Pregnant women are not allowed to go out to a house with a boat.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
ta ji makamong so arayo.,Because it will make us not able to catch the dolphinfish.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"mogaz, yabo rana do vahey ta o saki, mangey kapa manazang.","mogaz, our home is out of rice wine, please go and buy some.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"ya ji makanet o yasa, mangey kapa manazang so adoa.","One bottle is not enough for me, go and buy two more back.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ko manazang so saki, yamyan an?",I am looking for rice wine. Do you have any rice wine?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yamyan, yapira o mo sazangan?",Yes! How many bottles do you need?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ko manazang so yadoa tagow, ka no yasalavat a mojis.",I want two bottles and a pack of rice.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"oya do jya mojis, ya myan pa so mo ikakza?","Here is the rice, what else do you need?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ko manazang so icyoi, yamyan do jya?","I want some eggs too, do you have some?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
da na nimiminani sazangan.,We are out of eggs.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
ko manazang so ayob.,I want to buy some clothes.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yakman so ajin o mo i kaza?,What kind of clothes do you like?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko manazang so ainged so ari lawang.,I want to buy the clothes with short sleeves.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
manngo o ya mabazangbang eya?,How about this red one?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ya mya so ya macitarek?,Do you have another color?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ya pamyan so ya malavang kano mowgaraw.,We have white and blue ones too.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
toro mo jyaken o ya mowgaraw.,Please give me the clothes in blue.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"molingwan, kani mangey jino no kacitoai ang? ka ni mangey mapazigton?","molingwan, where have you been just now? Did you go exercising?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"beken, ko ni mangey manazang so yakan ni yakes.","No, I went grocery shopping for my grandma.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ori i, kameywalam si mahep, a pya ka peyheza ta koman.",No wonder! Are you available at night? Would you like to have a meal with me?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"taosya, ta ko mangey manazang so ayob ko.","No, I want to buy some clothes.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
macih za ko jimo.,"Then, I will go with you.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"akokey, apira ngina no yakan?","Hello, how much is this bunch of vegetables?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yadoa poo.,The vegetables are $20 for a bunch.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
yapira ngina no wakey?,How much are these sweet potatoes?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
yat loa poo yasa ka naneng.,Thirty dollars for a pound.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"i panta mo yaken so a doabedbe da yakan, kano asa ka naneng a wakey.",Please give me two bunches of vegetables and a pound of sweet potatoes.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
"kanosang, ko niya ow o ipivatvatek a pya ka pa mood ko jimo?","kanosang, I forgot to bring my pen. Can you lend me one?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yabo jyaken, o yam si mangaz.",I don't have one either. This is mangaz's.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"apya ka vood kopasya, ciaha ta makeykai ko a ma paoli sya jimo.",Can you lend me the pen for a second? I will return to you immediately.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
"noon, aap.","Sure, take it.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ayoi, i panci mo yaken a ya somarey nya ji mangaz.",Thank you and thank mangaz for me.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yamyan so mo ikakza?,May I help you?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko paolien o adoa ka vakong.,I want to return these two books.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"noon, ya mya pa so mo ikakza?",No problem and what else do you need?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko mamood so atlo a ka vakong.,I would like to borrow these three books.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ciana, manakem mo do i katlwarow na, ka paoli mosya.",Sure and remember to return them after three days.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
mo pa jya nitoro o ipangongopas.,You haven't returned me the eraser.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
ni paoli kona no kakyab.,I returned it yesterday.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
asyo ko na jya kala o ipangongopas.,"Then, why is my eraser missing?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
a la mo ni pavood ji tanakasang.,Maybe you lend it to tanakasang.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ko jyatenngi. mange ko pala i panahes jya.,"I don't know. If so, let me go and ask her first.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
vood pa o ipangongopas ko.,I will lend you my eraser first.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
"pozngit, o ayob yaam nani pavood jimo ni yopan?","pozngit, did yopan lend you this coat?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"beken, nani sazangan ni ina.","No, my mom bought it for me.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yamey yangey o ayob nyo a kani yopan.,yopan's coat is the same as yours.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya jimey yangey, tamavaheng o ayob na.","His coat is black, so our colors are different.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"azaon, kani mamood ji mahanang so nizpi?","azaon, did you borrow money from mahanang?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yamyan, ko poapaolin siciarow ya am, ko jini manakem o nizpi.","Yes, I was supposed to return to him today, but I forgot to bring the money.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
si mango mo paolin?,"Then, when will you return the money?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
paolin ko jia simarow.,I will return to him tomorrow.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"noon, ipanci ko jia.","Okay, I will tell him.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
alpidan no vato o vavahey no karam a irakep sira.,It is correct to catch mice through rangay.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ori i, ko jyatatenngi, ori ko ji makarakpisya.",No wonder! I am mistaken and that's why I cannot catch any of them.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
nana o on ko imo a mapakapya so ilita do karam.,Then I will teach you how to set up the trap.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
noon! yapiya! no mangey ko am makarakep kona so o mawmalalam.,Great! I will be able to catch the prey in the future.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"mangap ka so kekezdas, tamangey ta do orata, yamatamek rana.",The grass in the fields is too tall. Go to the warehouse to take the sickle and let's go to the fields.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ajin moni payan so kekezdas?,Where are the sickles?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya myan do katangked no yala, si somdep ka am alilin na cita.",It is next to the round basket. You will see it when you enter the warehouse.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"meypepezat ka, tayamatarem o kekezdas.",Be careful. The sickle is very sharp.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
ji mo todey zasagi o ko litan do omow malalam.,Don't step on my trap!,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
a ji nayanan no mo panlilitan?,Where is your trap?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yamyan do teyrahem no kayo.,My trap is under that tree.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
moni ma nakem ori?,How do you remember?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yamyan so koni singkad jya, ori ko ipakateneng do nayanan.","I make a mark here, so I know where my trap is.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"oyam ipanakep so a mong, ya pangain do oyo.",This is a fish trap which we put beside the river for fishing.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yabo jyamen o manpoy a ipangap so among, tanamen mamasil no pakow yan.","We don't have any fish traps there, so we catch fish with a fishing rod.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"namen pa jya ni mamasil, sipisa am nanaon mo yaken.","I have never used a fishing rod before, would you mind teaching me next time?",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"noon, nosipisi am, meyhezata mamasil.",Sure! Let's go fishing together next time.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
no ipisaam nanaon ko imo ma pakapya so pangozongan so among.,I will teach you how to make a fish trap next time.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"ya mey gonagoney o pakowyan mo, vaozen mo, ta nanyakan no among.",Your fishing rod is moving. Isn't the fish on the hook? Pull it up!,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"sitai, tayameygona goney avang, tokong yan jya am ngingit sya.","Wait, the ship is rolling heavily. I am here to pull the fishing rod and you should go there to grab me the net.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"a pen mo jya, ta sidongen ko imo am lolo sya.",Pull the fish to my side and I will help you pull it up.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"yatey ya pyasicirow ya, ni mapno o karey ta no among.",Great! It is a bumper crop today with full fish baskets.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"molitana, kavonong ta sya jira.",Let's go back immediately and share it with everyone.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,validate
yana mai o sinsi.,The teacher is here.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,test
"jikamna mialilima, lisna kamna do ezsadan.",Stop playing and quickly sit in your seat.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"akokay, a ya koni mipahaay!","Sorry, I'm late!",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
key asdepey.,Come in quickly.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
yana sincici sicyaraw?,What day is it today?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"sinci 5 sicyaraw, ya miwalam simaraw, miyowyaw ta an!","It's Friday today, we have a day off tomorrow. Let's go out and play together!",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
noon! mangay ta do pais no ayo.,Great! Let's go to the riverside.,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ya sincici simaraw?,What day will it be tomorrow?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"sinci 3 simaraw, mibozo ta simakoyab an!",Tomorrow will be Wednesday. Let's go play ball tomorrow afternoon!,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
ikongo vazay mo do pepnezak simaraw?,What will you be doing tomorrow morning?,Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
"niciyo simaraw, yamen mi-ina am, yamangay do kyokay.","Tomorrow will be Sunday, I will be going to church with my mom.",Formosan-ePark/Final_XML/ep2_情境族語/Yami/Yami.xml,standard,UNKNOWN,sentence,train
